6403447	0
640928	1
6409329	2
6427780	1
6430	1
6432599	0
6445499	3
64531	3
6467	1
64687	0
6469732	1
64760	0
64830	3
6483279	3
6487	0
6494642	1
649877	0
6500	0
650157	1
6505	1
6506428	0
651357	2
6519830	3
6522	3
652344	1
65289	0
654083	1
655375	2
65553	3
656	2
6566	1
6576	0
658608	1
65871	0
6592538	0
6594625	2
6595353	3
66	0
6600	1
6601593	0
660174	2
661058	0
66170	2
6617234	0
66176	3
6619021	0
662593	1
66	3
663579	2
6641	1
664171	3
664477	0
66461	0
6646951	3
665144	3
66557	1
6658	0
6665	1
6665952	1
667716	1
66872	2
670	0
67038	3
6711217	0
6711265	2
671135	1
67115	0
6713798	1
671709	0
67252	1
67271	0
6735951	0
673703	3
674190	1
67455	2
675	0
67611	0
67618	0
6763057	1
67674	3
67698	0
67871	0
678999	1
6791	1
6796	2
680025	1
68004	0
680378	0
680378	1
68086	0
68128	0
682138	3
683	1
68354	3
6836	0
68362	3
68457	2
6850224	0
686050	1
68608	0
6872	1
6875	1
68808	2
6886	1
68900	2
6890850	1
69009	3
69132	2
69169	0
691841	1
6920	3
692	1
692958	1
6931489	1
693649	3
6938508	1
6939	0
695224	3
6956490	1
696	0
697719	3
6984121	0
69867	2
6996016	2
7003245	0
7003295	0
700560	0
7017325	1
70220	0
7026690	0
7030391	0
703295	1
70392	3
703991	1
704611	3
70473	2
70505	3
705844	1
705895	3
70768	0
70812	0
7086134	3
709835	1
7101068	2
710611	1
711392	3
711611	1
71244	0
7126	0
71533	3
7156	0
715936	1
716306	3
7189	0
71981	0
7202137	0
7205038	3
721423	1
7216	1
721805	0
72285	3
7230108	0
72332	0
7248	0
7250	3
72682	3
7276156	0
72774	0
728	0
72843	1
72850	0
7290692	0
729622	2
7297	1
73	0
73063	0
731014	3
73110	0
731113	0
7311332	1
731412	3
731697	0
732241	1
733	1
733	2
733	3
7337	1
7339	1
7339	3
73400	0
7347690	0
7373853	1
73749	2
7388492	0
73888	0
739324	0
74008	0
740285	0
740823	2
740921	0
7410876	2
741210	3
7415	0
7416	0
741721	2
7419790	3
742169	1
7423937	0
742543	2
74270	2
74389	1
744320	2
744382	0
74461	2
744850	0
74581	0
7468935	1
7469	0
75037	0
7505	1
7507453	1
7513367	1
753196	2
7532	1
7546523	2
755019	2
75535	0
7575	1
75797	0
758	1
7581619	1
7582390	0
7589	0
76	0
7608	0
76	1
7610	0
7616221	0
761738	0
76	2
76200	3
762144	2
7624	1
762582	0
76264	0
7626515	1
76295	2
76	3
763258	3
764405	2
7646	0
765	0
7659385	0
7660	0
766885	3
767	0
7678609	2
7689	3
7690	3
77082	0
7713919	1
771813	0
772599	0
77439	0
7745164	0
774549	1
7751	0
7756	0
7767024	0
7771317	1
77762	0
77806	3
778617	0
77864	0
779	1
7799	1
78083	2
78142	3
781448	3
7815	0
7821	1
7830026	1
78323	0
78344	1
78367	1
7844578	3
784475	2
7847274	0
7857501	1
786884	1
787797	0
78855	2
788653	0
7891188	0
78944	1
79	0
7908	1
79230	2
79240	0
7930	1
7932748	2
79353	0
794305	1
79448	3
7946	1
79559	3
795802	3
796177	1
796494	3
79711	3
7971309	1
79915	0
799446	3
801	0
8015007	0
80431	0
8044	1
8049471	1
80513	0
80513	2
8056719	3
806034	0
8061	0
8067	0
806704	2
8084915	3
81034	3
811	0
811000	3
81102	2
8119	0
812451	3
8134210	0
813695	3
81534	1
81542	1
8162163	3
8165307	3
8175445	2
817572	1
81787	0
8181716	1
81920	0
81950	1
819707	1
82018	2
8202	0
82039	0
8204	0
820588	3
82123	1
822032	1
82242	1
8231045	1
824488	0
824501	1
8246063	1
824805	3
82521	0
82565	1
82575	0
8263205	1
8268654	3
8284397	2
8285525	2
829553	1
8298352	2
83149	0
8315305	3
831716	1
8330	0
833300	1
8336	0
8339020	0
834	0
83474	0
83490	0
8356040	1
83586	0
837166	0
83752	2
837730	1
83873	3
839125	1
8405	0
8409	2
8411646	1
84152	0
8415354	2
84257	2
842791	0
84282	0
8429146	1
844485	2
84508	0
8456072	2
8459966	0
8465047	0
8470896	2
8481	1
84828	1
85006	0
85027	0
850476	1
85099	0
851	2
855242	3
856926	3
85750	0
8587	0
8587	3
859088	1
8600939	0
860195	0
8604069	0
86059	0
8619461	0
862439	1
86263	0
8627	0
865	0
865	3
8656714	0
86589	2
8671216	3
8673	1
867731	0
8689	0
8691243	0
869684	3
86980	3
870413	0
870911	0
8710940	0
8713491	0
8727	0
8730	0
8734460	0
8736	0
87482	2
8748245	3
87634	1
8772895	0
877955	2
87887	0
8789778	0
8791254	2
8796803	0
8818317	0
88223	3
8826178	2
88301	0
8841	1
8842998	3
884406	1
88571	0
88642	3
88737	0
88739	3
8879395	1
88828	2
89066	0
890866	1
891	0
891	1
892	0
8920332	3
892262	1
8929	1
89395	0
894606	1
895300	2
8961716	3
8979	2
8984	1
89841	0
898425	3
8985774	1
9005	0
9011530	1
901452	1
9017552	3
903194	3
90375	2
903835	3
903891	2
9042275	0
905179	1
9059604	2
906078	3
9061	3
907902	3
9080	1
9109300	1
91371	3
9158	3
9160	0
9161345	1
91656	0
918701	0
919433	1
920	0
920	1
9208689	0
921958	3
922005	0
92360	0
9236765	1
924603	3
92471	0
92519	0
92520	1
92614	1
92625	0
92653	0
9270428	1
92855	0
9286508	1
930155	0
930158	0
93081	0
9314961	1
93290	2
9333949	3
933853	1
933953	0
93582	0
93597	2
9369189	1
938262	1
93908	0
939174	1
9395228	3
9415503	0
9419	2
942018	2
94243	2
94305	2
9436680	0
9440	1
944721	1
946957	3
94822	1
950050	0
9506610	0
952	0
952176	3
95264	0
9535624	3
954483	1
955088	2
9554153	1
95692	3
957422	2
9580	2
9584742	2
9585	0
9589224	3
959043	1
96007	0
96030	3
96055	1
960915	1
9621	2
9624814	3
962716	1
9633	1
965621	0
968	0
9685	3
969032	1
96983	2
97053	1
97	1
9715	0
971598	1
9724909	1
97585	3
9776604	3
97882	0
98008	1
9807	1
98088	0
9811500	1
981625	3
98185	0
98234	0
98281	0
98426	3
9855273	1
99	0
99002	0
99039	3
9911	0
99145	0
99154	1
99249	3
99327	0
99329	0
9960554	1
998	1
998	2
99867	0
99880	2
99996	3
